time,vehicles
37500,0
37506,0
37512,0
37518,0
37524,0
37530,0
37536,0
37542,0
37548,0
37554,0
37560,0
37566,0
37572,0
37578,0
37584,0
37600,0
37606,0
37612,0
37618,0
37624,0
37630,0
37636,0
37642,0
37648,0
37654,0
37660,0
37666,0
37672,0
37678,0
37684,0
37700,0
37706,0
37712,0
37718,0
37724,0
37730,0
37736,0
37742,0
37748,0
37754,0
37760,0
37766,0
37772,0
37778,0
37784,0
37800,0
37806,0
37812,0
37818,0
37824,0
37830,0
37836,0
37842,0
37848,0
37854,0
37860,0
37866,0
37872,0
37878,0
37884,0
37900,0
37906,0
37912,0
37918,0
37924,0
37930,0
37936,0
37942,1
37948,0
37954,0
37960,0
37966,0
37972,0
37978,0
37984,0
38000,0
38006,0
38012,0
38018,0
38024,0
38030,0
38036,0
38042,0
38048,0
38054,0
38060,0
38066,0
38072,0
38078,0
38084,0
38100,1
38106,0
38112,0
38118,1
38124,0
38130,0
38136,0
38142,0
38148,0
38154,0
38160,0
38166,0
38172,0
38178,0
38184,0
38200,0
38206,0
38212,0
38218,0
38224,0
38230,0
38236,0
38242,0
38248,0
38254,0
38260,0
38266,0
38272,0
38278,0
38284,0
38300,0
38306,0
38312,0
38318,0
38324,0
38330,0
38336,0
38342,0
38348,0
38354,0
38360,0
38366,0
38372,0
38378,0
38384,0
38400,0
38406,0
38412,0
38418,0
38424,0
38430,0
38436,0
38442,0
38448,0
38454,0
38460,0
38466,0
38472,0
38478,0
38484,0
38500,0
38506,0
38512,0
38518,0
38524,0
38530,0
38536,0
38542,0
38548,0
38554,0
38560,0
38566,0
38572,0
38578,0
38584,0
38600,0
38606,0
38612,0
38618,0
38624,0
38630,0
38636,0
38642,0
38648,0
38654,0
38660,0
38666,0
38672,0
38678,0
38684,0
38700,0
38706,0
38712,0
38718,0
38724,0
38730,0
38736,0
38742,0
38748,0
38754,0
38760,0
38766,0
38772,0
38778,0
38784,0
38800,0
38806,0
38812,0
38818,0
38824,0
38830,0
38836,0
38842,0
38848,0
38854,0
38860,0
38866,0
38872,0
38878,0
38884,0
38900,0
38906,0
38912,0
38918,0
38924,0
38930,0
38936,1
38942,0
38948,0
38954,0
38960,0
38966,0
38972,0
38978,0
38984,0
39000,0
39006,0
39012,0
39018,0
39024,0
39030,0
39036,0
39042,0
39048,0
39054,0
39060,0
39066,0
39072,0
39078,0
39084,0
39100,0
39106,0
39112,0
39118,0
39124,0
39130,0
39136,0
39142,0
39148,0
39154,0
39160,0
39166,0
39172,0
39178,0
39184,0
39200,0
39206,0
39212,0
39218,0
39224,0
39230,0
39236,0
39242,0
39248,0
39254,0
39260,0
39266,0
39272,0
39278,0
39284,0
39300,0
39306,0
39312,0
39318,0
39324,0
39330,0
39336,0
39342,0
39348,0
39354,0
39360,0
39366,0
39372,0
39378,0
39384,0
39400,0
39406,0
39412,0
39418,0
39424,0
39430,0
39436,0
39442,0
39448,0
39454,0
39460,0
39466,0
39472,0
39478,0
39484,0
39500,0
39506,0
39512,0
39518,0
39524,0
39530,0
39536,0
39542,0
39548,0
39554,0
39560,0
39566,0
39572,0
39578,0
39584,0
39600,0
39606,0
39612,0
39618,0
39624,0
39630,0
39636,0
39642,0
39648,0
39654,0
39660,0
39666,0
39672,0
39678,0
39684,0
39700,0
39706,0
39712,0
39718,0
39724,0
39730,0
39736,0
39742,0
39748,0
39754,0
39760,0
39766,0
39772,0
39778,0
39784,0
39800,0
39806,0
39812,0
39818,0
39824,0
39830,0
39836,0
39842,0
39848,0
39854,0
39860,0
39866,0
39872,0
39878,0
39884,0
39900,0
39906,0
39912,0
39918,0
39924,0
39930,0
39936,0
39942,0
39948,0
39954,0
39960,0
39966,0
39972,0
39978,0
39984,0
40000,0
40006,0
40012,0
40018,0
40024,0
40030,0
40036,0
40042,0
40048,0
40054,0
40060,0
40066,0
40072,0
40078,0
40084,0
40100,0
40106,0
40112,0
40118,0
40124,0
40130,1
40136,0
40142,0
40148,0
40154,0
40160,0
40166,0
40172,0
40178,0
40184,0
40200,0
40206,0
40212,0
40218,0
40224,0
40230,0
40236,0
40242,0
40248,0
40254,0
40260,0
40266,0
40272,0
40278,0
40284,0
40300,0
40306,0
40312,0
40318,0
40324,0
40330,0
40336,0
40342,0
40348,0
40354,0
40360,0
40366,0
40372,0
40378,0
40384,0
40400,0
40406,0
40412,0
40418,0
40424,0
40430,0
40436,0
40442,0
40448,0
40454,0
40460,0
40466,0
40472,0
40478,0
40484,0
40500,0
40506,0
40512,0
40518,0
40524,0
40530,0
40536,0
40542,0
40548,0
40554,0
40560,0
40566,0
40572,0
40578,0
40584,0
40600,0
40606,0
40612,0
40618,0
40624,0
40630,0
40636,0
40642,0
40648,0
40654,0
40660,0
40666,0
40672,0
40678,0
40684,0
40700,0
40706,0
40712,0
40718,0
40724,0
40730,0
40736,0
40742,0
40748,0
40754,0
40760,0
40766,0
40772,0
40778,0
40784,0
40800,0
40806,0
40812,0
40818,0
40824,0
40830,0
40836,0
40842,0
40848,0
40854,0
40860,0
40866,0
40872,0
40878,0
40884,0
40900,0
40906,0
40912,0
40918,0
40924,0
40930,0
40936,0
40942,0
40948,0
40954,0
40960,0
40966,0
40972,0
40978,0
40984,0
41000,0
41006,0
41012,0
41018,0
41024,0
41030,0
41036,0
41042,0
41048,0
41054,0
41060,0
41066,1
41072,0
41078,0
41084,0
41100,0
41106,0
41112,0
41118,0
41124,0
41130,0
41136,0
41142,0
41148,0
41154,0
41160,0
41166,0
41172,0
41178,0
41184,0
41200,0
41206,0
41212,0
41218,0
41224,0
41230,0
41236,0
41242,0
41248,0
41254,0
41260,0
41266,0
41272,0
41278,0
41284,0
41300,0
41306,0
41312,0
41318,0
41324,0
41330,0
41336,0
41342,0
41348,0
41354,0
41360,0
41366,0
41372,0
41378,0
41384,0
41400,0
41406,0
41412,0
41418,0
41424,0
41430,0
41436,0
41442,0
41448,0
41454,0
41460,0
41466,0
41472,0
41478,0
41484,0
41500,0
41506,0
41512,0
41518,0
41524,0
41530,0
41536,0
41542,0
41548,0
41554,0
41560,0
41566,0
41572,0
41578,0
41584,0
41600,0
41606,0
41612,0
41618,0
41624,0
41630,0
41636,0
41642,0
41648,0
41654,0
41660,0
41666,0
41672,0
41678,0
41684,0
41700,0
41706,0
41712,0
41718,0
41724,0
41730,0
41736,0
41742,0
41748,0
41754,0
41760,0
41766,0
41772,0
41778,0
41784,0
41800,0
41806,0
41812,0
41818,0
41824,0
41830,0
41836,0
41842,0
41848,0
41854,0
41860,0
41866,0
41872,0
41878,0
41884,0
41900,0
41906,0
41912,0
41918,0
41924,0
41930,0
41936,0
41942,0
41948,0
41954,0
41960,0
41966,0
41972,0
41978,0
41984,0
42000,0
42006,0
42012,0
42018,0
42024,0
42030,0
42036,0
42042,0
42048,0
42054,0
42060,0
42066,0
42072,0
42078,0
42084,0
42100,0
42106,0
42112,0
42118,0
42124,0
42130,0
42136,0
42142,0
42148,0
42154,0
42160,0
42166,0
42172,0
42178,0
42184,0
42200,0
42206,0
42212,0
42218,0
42224,0
42230,0
42236,0
42242,0
42248,0
42254,0
42260,0
42266,0
42272,0
42278,0
42284,0
42300,0
42306,1
42312,0
42318,0
42324,0
42330,0
42336,0
42342,0
42348,0
42354,0
42360,0
42366,0
42372,0
42378,0
42384,0
42400,0
42406,0
42412,0
42418,0
42424,0
42430,0
42436,0
42442,0
42448,0
42454,0
42460,0
42466,0
42472,0
42478,0
42484,0
42500,0
42506,0
42512,0
42518,0
42524,0
42530,0
42536,0
42542,0
42548,0
42554,0
42560,1
42566,0
42572,0
42578,0
42584,0
42600,0
42606,0
42612,0
42618,0
42624,0
42630,0
42636,0
42642,0
42648,0
42654,0
42660,0
42666,0
42672,0
42678,0
42684,0
42700,0
42706,0
42712,0
42718,0
42724,0
42730,0
42736,0
42742,0
42748,0
42754,0
42760,0
42766,0
42772,0
42778,0
42784,0
42800,0
42806,0
42812,0
42818,0
42824,0
42830,0
42836,0
42842,0
42848,0
42854,0
42860,0
42866,0
42872,0
42878,0
42884,0
42900,0
42906,0
42912,0
42918,0
42924,0
42930,0
42936,0
42942,0
42948,0
42954,0
42960,0
42966,0
42972,0
42978,0
42984,0
43000,0
43006,0
43012,0
43018,0
43024,0
43030,0
43036,0
43042,0
43048,0
43054,0
43060,0
43066,0
43072,0
43078,0
43084,0
43100,0
43106,0
43112,0
43118,1
43124,0
43130,0
43136,0
43142,1
43148,0
43154,0
43160,0
43166,0
43172,0
43178,0
43184,0
43200,0
43206,0
43212,0
43218,0
43224,0
43230,0
43236,0
43242,0
43248,0
43254,0
43260,0
43266,0
43272,0
43278,0
43284,0
43300,0
43306,0
43312,0
43318,0
43324,0
43330,0
43336,0
43342,0
43348,0
43354,0
43360,0
43366,0
43372,0
43378,0
43384,0
43400,0
43406,0
43412,0
43418,0
43424,0
43430,0
43436,0
43442,0
43448,0
43454,0
43460,0
43466,0
43472,0
43478,0
43484,0
43500,0
43506,0
43512,0
43518,0
43524,0
43530,0
43536,0
43542,0
43548,0
43554,0
43560,0
43566,0
43572,0
43578,0
43584,0
43600,0
43606,0
43612,0
43618,0
43624,0
43630,0
43636,0
43642,0
43648,0
43654,0
43660,0
43666,0
43672,0
43678,0
43684,0
43700,0
43706,0
43712,0
43718,0
43724,0
43730,0
43736,0
43742,0
43748,0
43754,0
43760,0
43766,0
43772,0
43778,0
43784,0
43800,0
43806,0
43812,0
43818,0
43824,0
43830,0
43836,0
43842,0
43848,0
43854,0
43860,0
43866,0
43872,0
43878,0
43884,0
43900,0
43906,0
43912,0
43918,0
43924,0
43930,0
43936,0
43942,0
43948,0
43954,0
43960,0
43966,0
43972,0
43978,0
43984,0
44000,0
44006,0
44012,0
44018,0
44024,0
44030,0
44036,0
44042,0
44048,0
44054,0
44060,0
44066,0
44072,0
44078,0
44084,0
44100,0
44106,0
44112,0
44118,0
44124,0
44130,0
44136,0
44142,0
44148,0
44154,0
44160,0
44166,0
44172,0
44178,0
44184,0
44200,0
44206,0
44212,0
44218,0
44224,0
44230,0
44236,0
44242,0
44248,0
44254,0
44260,0
44266,0
44272,0
44278,0
44284,0
44300,0
44306,0
44312,0
44318,0
44324,0
44330,0
44336,0
44342,0
44348,0
44354,0
44360,0
44366,0
44372,0
44378,0
44384,0
44400,0
44406,0
44412,0
44418,0
44424,0
44430,0
44436,0
44442,0
44448,0
44454,0
44460,0
44466,0
44472,0
44478,0
44484,0
44500,0
44506,0
44512,0
44518,0
44524,0
44530,0
44536,0
44542,0
44548,0
44554,0
44560,0
44566,0
44572,0
44578,0
44584,0
44600,0
44606,0
44612,0
44618,0
44624,0
44630,0
44636,0
44642,0
44648,0
44654,0
44660,0
44666,0
44672,1
44678,0
44684,0
44700,0
44706,0
44712,0
44718,0
44724,0
44730,0
44736,0
44742,0
44748,0
44754,0
44760,0
44766,0
44772,0
44778,0
44784,0
44800,0
44806,0
44812,0
44818,0
44824,0
44830,0
44836,0
44842,0
44848,0
44854,0
44860,0
44866,0
44872,0
44878,0
44884,0
44900,0
44906,0
44912,0
44918,0
44924,0
44930,0
44936,0
44942,0
44948,0
44954,0
44960,0
44966,0
44972,0
44978,0
44984,0
45000,0
45006,0
45012,0
45018,0
45024,0
45030,1
45036,0
45042,0
45048,0
45054,0
45060,0
45066,0
45072,0
45078,0
45084,0
45100,0
45106,0
45112,0
45118,0
45124,0
45130,0
45136,0
45142,0
45148,0
45154,0
45160,0
45166,0
45172,0
45178,0
45184,0
45200,0
45206,0
45212,0
45218,0
45224,0
45230,0
45236,0
45242,0
45248,0
45254,0
45260,0
45266,0
45272,0
45278,0
45284,0
45300,0
45306,0
45312,0
45318,0
45324,0
45330,0
45336,0
45342,0
45348,0
45354,0
45360,0
45366,0
45372,0
45378,0
45384,0
45400,0
45406,0
45412,0
45418,0
45424,0
45430,0
45436,0
45442,0
45448,0
45454,0
45460,0
45466,0
45472,0
45478,0
45484,0
45500,0
45506,0
45512,0
45518,0
45524,0
45530,0
45536,0
45542,0
45548,0
45554,0
45560,0
45566,0
45572,0
45578,0
45584,0
45600,0
45606,0
45612,0
45618,0
45624,0
45630,0
45636,0
45642,0
45648,0
45654,0
45660,0
45666,0
45672,1
45678,0
45684,0
45700,0
45706,0
45712,0
45718,0
45724,0
45730,0
45736,0
45742,0
45748,0
45754,0
45760,0
45766,0
45772,0
45778,0
45784,0
45800,0
45806,0
45812,0
45818,0
45824,0
45830,0
45836,0
45842,0
45848,0
45854,0
45860,0
45866,0
45872,0
45878,0
45884,0
45900,0
45906,0
45912,0
45918,0
45924,0
45930,0
45936,0
45942,0
45948,0
45954,0
45960,0
45966,0
45972,0
45978,0
45984,0
46000,0
46006,0
46012,0
46018,0
46024,0
46030,0
46036,0
46042,0
46048,0
46054,0
46060,0
46066,0
46072,0
46078,0
46084,0
46100,0
46106,0
46112,0
46118,0
46124,0
46130,0
46136,0
46142,0
46148,0
46154,0
46160,0
46166,0
46172,0
46178,0
46184,0
46200,0
46206,0
46212,0
46218,0
46224,0
46230,0
46236,0
46242,0
46248,0
46254,0
46260,0
46266,0
46272,0
46278,0
46284,0
46300,0
46306,0
46312,0
46318,0
46324,0
46330,0
46336,0
46342,0
46348,0
46354,0
46360,0
46366,0
46372,0
46378,0
46384,0
46400,0
46406,0
46412,0
46418,0
46424,0
46430,0
46436,0
46442,0
46448,0
46454,0
46460,0
46466,0
46472,0
46478,0
46484,0
46500,0
46506,0
46512,0
46518,0
46524,0
46530,0
46536,0
46542,0
46548,0
46554,0
46560,0
46566,0
46572,0
46578,0
46584,0
46600,0
46606,0
46612,0
46618,0
46624,0
46630,0
46636,0
46642,0
46648,0
46654,0
46660,0
46666,0
46672,0
46678,0
46684,0
46700,0
46706,0
46712,0
46718,0
46724,0
46730,0
46736,0
46742,0
46748,0
46754,0
46760,0
46766,0
46772,0
46778,0
46784,0
46800,0
46806,0
46812,0
46818,0
46824,0
46830,0
46836,0
46842,0
46848,0
46854,0
46860,0
46866,0
46872,0
46878,0
46884,0
46900,0
46906,0
46912,0
46918,0
46924,0
46930,0
46936,0
46942,0
46948,0
46954,0
46960,0
46966,0
46972,0
46978,0
46984,0
47000,0
47006,0
47012,0
47018,0
47024,0
47030,0
47036,0
47042,0
47048,0
47054,0
47060,0
47066,0
47072,0
47078,0
47084,0
47100,0
47106,0
47112,0
47118,0
47124,0
47130,0
47136,0
47142,0
47148,0
47154,0
47160,0
47166,0
47172,0
47178,0
47184,0
47200,0
47206,0
47212,0
47218,0
47224,0
47230,0
47236,0
47242,0
47248,0
47254,0
47260,0
47266,0
47272,0
47278,0
47284,0
47300,0
47306,0
47312,0
47318,0
47324,0
47330,0
47336,0
47342,0
47348,0
47354,0
47360,0
47366,0
47372,0
47378,0
47384,0
47400,0
47406,0
47412,0
47418,0
47424,0
47430,0
47436,0
47442,0
47448,0
47454,0
47460,0
47466,0
47472,0
47478,0
47484,0
47500,0
47506,0
47512,0
47518,0
47524,0
47530,0
47536,0
47542,0
47548,0
47554,0
47560,0
47566,0
47572,0
47578,0
47584,0
47600,0
47606,0
47612,0
47618,0
47624,0
47630,0
47636,0
47642,0
47648,0
47654,0
47660,0
47666,0
47672,0
47678,0
47684,0
47700,0
47706,0
47712,0
47718,0
47724,0
47730,0
47736,0
47742,0
47748,0
47754,0
47760,0
47766,0
47772,0
47778,0
47784,0
47800,0
47806,0
47812,0
47818,0
47824,0
47830,0
47836,0
47842,0
47848,0
47854,0
47860,0
47866,0
47872,0
47878,0
47884,0
47900,0
47906,0
47912,0
47918,0
47924,0
47930,0
47936,0
47942,0
47948,0
47954,0
47960,0
47966,0
47972,0
47978,0
47984,0
48000,0
48006,0
48012,0
48018,0
48024,0
48030,0
48036,0
48042,0
48048,0
48054,0
48060,0
48066,0
48072,0
48078,0
48084,0
48100,0
48106,0
48112,0
48118,0
48124,0
48130,0
48136,0
48142,0
48148,0
48154,0
48160,0
48166,0
48172,0
48178,0
48184,0
48200,0
48206,0
48212,0
48218,0
48224,0
48230,0
48236,0
48242,0
48248,0
48254,0
48260,0
48266,0
48272,0
48278,0
48284,0
48300,1
48306,0
48312,0
48318,0
48324,0
48330,0
48336,0
48342,0
48348,0
48354,0
48360,0
48366,0
48372,0
48378,0
48384,0
48400,0
48406,0
48412,0
48418,0
48424,0
48430,0
48436,0
48442,0
48448,0
48454,0
48460,0
48466,0
48472,0
48478,0
48484,0
48500,0
48506,0
48512,0
48518,0
48524,0
48530,0
48536,0
48542,0
48548,0
48554,0
48560,0
48566,0
48572,0
48578,0
48584,0
48600,0
48606,0
48612,0
48618,0
48624,0
48630,0
48636,0
48642,0
48648,0
48654,0
48660,0
48666,0
48672,0
48678,0
48684,0
48700,0
48706,0
48712,0
48718,0
48724,0
48730,0
48736,0
48742,0
48748,0
48754,0
48760,0
48766,0
48772,0
48778,0
48784,0
48800,0
48806,0
48812,0
48818,0
48824,0
48830,0
48836,0
48842,0
48848,0
48854,0
48860,0
48866,0
48872,0
48878,0
48884,0
48900,0
48906,0
48912,0
48918,0
48924,0
48930,0
48936,0
48942,0
48948,0
48954,0
48960,0
48966,0
48972,0
48978,0
48984,0
49000,0
49006,0
49012,0
49018,0
49024,0
49030,0
49036,0
49042,0
49048,0
49054,0
49060,0
49066,0
49072,0
49078,0
49084,0
49100,0
49106,0
49112,0
49118,0
49124,0
49130,0
49136,0
49142,0
49148,0
49154,0
49160,0
49166,0
49172,0
49178,0
49184,0
49200,0
49206,0
49212,0
49218,0
49224,0
49230,0
49236,0
49242,0
49248,0
49254,0
49260,0
49266,0
49272,0
49278,0
49284,0
49300,0
49306,0
49312,0
49318,0
49324,0
49330,0
49336,0
49342,0
49348,0
49354,0
49360,0
49366,0
49372,0
49378,0
49384,0
49400,0
49406,0
49412,0
49418,0
49424,0
49430,0
49436,0
49442,1
49448,0
49454,0
49460,0
49466,0
49472,0
49478,0
49484,0
49500,0
49506,0
49512,0
49518,0
49524,0
49530,0
49536,0
49542,0
49548,0
49554,0
49560,0
49566,0
49572,0
49578,0
49584,0
49600,0
49606,0
49612,0
49618,0
49624,0
49630,0
49636,0
49642,0
49648,0
49654,0
49660,0
49666,0
49672,0
49678,0
49684,0
49700,0
49706,0
49712,0
49718,0
49724,0
49730,0
49736,0
49742,0
49748,0
49754,0
49760,0
49766,0
49772,0
49778,0
49784,0
49800,0
49806,0
49812,0
49818,0
49824,0
49830,0
49836,0
49842,0
49848,0
49854,0
49860,0
49866,0
49872,0
49878,0
49884,0
49900,0
49906,0
49912,0
49918,0
49924,0
49930,0
49936,0
49942,0
49948,0
49954,0
49960,0
49966,0
49972,0
49978,0
49984,0
50000,0
50006,0
50012,0
50018,0
50024,0
50030,0
50036,0
50042,0
50048,0
50054,0
50060,0
50066,0
50072,0
50078,0
50084,0
50100,0
50106,0
50112,0
50118,0
50124,0
50130,0
50136,0
50142,0
50148,0
50154,0
50160,0
50166,0
50172,0
50178,0
50184,0
50200,0
50206,0
50212,0
50218,0
50224,0
50230,0
50236,0
50242,0
50248,0
50254,0
50260,0
50266,0
50272,0
50278,0
50284,0
50300,0
50306,0
50312,0
50318,0
50324,0
50330,0
50336,0
50342,0
50348,0
50354,0
50360,0
50366,0
50372,0
50378,0
50384,0
50400,0
50406,0
50412,0
50418,0
50424,0
50430,0
50436,0
50442,0
50448,0
50454,0
50460,0
50466,0
50472,0
50478,0
50484,0
50500,0
50506,0
50512,0
50518,0
50524,0
50530,0
50536,0
50542,0
50548,0
50554,0
50560,0
50566,0
50572,0
50578,0
50584,0
50600,0
50606,0
50612,0
50618,0
50624,0
50630,0
50636,0
50642,0
50648,0
50654,0
50660,0
50666,0
50672,0
50678,0
50684,0
50700,0
50706,0
50712,0
50718,0
50724,0
50730,0
50736,0
50742,0
50748,0
50754,0
50760,0
50766,0
50772,0
50778,0
50784,0
50800,0
50806,0
50812,0
50818,0
50824,0
50830,0
50836,0
50842,0
50848,0
50854,0
50860,0
50866,0
50872,0
50878,0
50884,0
50900,0
50906,0
50912,0
50918,0
50924,0
50930,0
50936,0
50942,0
50948,0
50954,0
50960,0
50966,0
50972,0
50978,0
50984,0
51000,0
51006,0
51012,0
51018,0
51024,0
51030,0
51036,0
51042,0
51048,0
51054,0
51060,0
51066,0
51072,0
51078,0
51084,0
51100,0
51106,0
51112,0
51118,0
51124,0
51130,0
51136,0
51142,0
51148,1
51154,0
51160,0
51166,0
51172,0
51178,0
51184,0
51200,0
51206,0
51212,0
51218,0
51224,0
51230,0
51236,0
51242,0
51248,0
51254,0
51260,0
51266,0
51272,0
51278,0
51284,0
51300,0
51306,0
51312,0
51318,0
51324,0
51330,0
51336,0
51342,0
51348,0
51354,0
51360,0
51366,0
51372,0
51378,0
51384,0
51400,0
51406,0
51412,0
51418,0
51424,0
51430,0
51436,0
51442,0
51448,0
51454,0
51460,0
51466,0
51472,0
51478,0
51484,0
51500,0
51506,0
51512,0
51518,1
51524,0
51530,0
51536,0
51542,0
51548,0
51554,0
51560,0
51566,0
51572,0
51578,0
51584,0
51600,0
51606,0
51612,0
51618,0
51624,0
51630,0
51636,0
51642,0
51648,0
51654,0
51660,0
51666,0
51672,0
51678,0
51684,0
51700,0
51706,0
51712,0
51718,0
51724,0
51730,0
51736,0
51742,0
51748,0
51754,0
51760,0
51766,0
51772,0
51778,0
51784,0
51800,0
51806,0
51812,0
51818,0
51824,0
51830,0
51836,0
51842,0
51848,0
51854,0
51860,0
51866,0
51872,0
51878,0
51884,0
51900,0
51906,0
51912,0
51918,0
51924,0
51930,0
51936,0
51942,0
51948,0
51954,0
51960,0
51966,0
51972,0
51978,0
51984,0
52000,0
52006,0
52012,0
52018,0
52024,0
52030,1
52036,0
52042,0
52048,0
52054,0
52060,0
52066,0
52072,0
52078,0
52084,0
52100,0
52106,0
52112,0
52118,0
52124,0
52130,0
52136,0
52142,0
52148,0
52154,0
52160,0
52166,0
52172,0
52178,0
52184,0
52200,0
52206,0
52212,0
52218,0
52224,0
52230,0
52236,0
52242,0
52248,0
52254,0
52260,0
52266,0
52272,0
52278,0
52284,0
52300,0
52306,0
52312,0
52318,0
52324,0
52330,0
52336,0
52342,0
52348,0
52354,0
52360,0
52366,0
52372,0
52378,0
52384,0
52400,0
52406,0
52412,0
52418,0
52424,0
52430,0
52436,0
52442,0
52448,0
52454,0
52460,0
52466,0
52472,0
52478,0
52484,0
52500,0
52506,0
52512,0
52518,0
52524,0
52530,0
52536,0
52542,0
52548,0
52554,0
52560,0
52566,0
52572,0
52578,0
52584,0
52600,0
52606,0
52612,0
52618,0
52624,0
52630,0
52636,0
52642,0
52648,0
52654,0
52660,0
52666,0
52672,0
52678,0
52684,0
52700,0
52706,0
52712,0
52718,0
52724,0
52730,0
52736,0
52742,0
52748,0
52754,0
52760,0
52766,0
52772,0
52778,0
52784,0
52800,0
52806,0
52812,0
52818,0
52824,0
52830,0
52836,0
52842,0
52848,0
52854,0
52860,0
52866,0
52872,0
52878,0
52884,0
52900,0
52906,0
52912,0
52918,0
52924,0
52930,0
52936,0
52942,0
52948,0
52954,0
52960,0
52966,0
52972,0
52978,0
52984,0
53000,0
53006,0
53012,0
53018,0
53024,0
53030,0
53036,0
53042,0
53048,0
53054,0
53060,0
53066,0
53072,0
53078,0
53084,0
53100,0
53106,0
53112,0
53118,0
53124,0
53130,0
53136,0
53142,0
53148,0
53154,0
53160,0
53166,0
53172,0
53178,0
53184,0
53200,0
53206,0
53212,0
53218,0
53224,0
53230,0
53236,0
53242,0
53248,0
53254,0
53260,0
53266,0
53272,0
53278,0
53284,0
53300,0
53306,0
53312,0
53318,0
53324,0
53330,0
53336,0
53342,0
53348,0
53354,0
53360,0
53366,0
53372,0
53378,0
53384,0
53400,0
53406,0
53412,0
53418,0
53424,0
53430,0
53436,0
53442,0
53448,0
53454,0
53460,0
53466,0
53472,0
53478,0
53484,0
53500,0
53506,0
53512,0
53518,0
53524,0
53530,0
53536,0
53542,0
53548,0
53554,0
53560,0
53566,0
53572,0
53578,0
53584,0
53600,0
53606,0
53612,0
53618,0
53624,0
53630,0
53636,0
53642,0
53648,0
53654,0
53660,0
53666,0
53672,0
53678,0
53684,0
53700,0
53706,0
53712,0
53718,0
53724,0
53730,0
53736,0
53742,0
53748,0
53754,0
53760,0
53766,0
53772,0
53778,0
53784,0
53800,0
53806,0
53812,0
53818,0
53824,0
53830,0
53836,0
53842,0
53848,0
53854,0
53860,1
53866,0
53872,0
53878,0
53884,0
53900,0
53906,0
53912,0
53918,0
53924,0
53930,0
53936,0
53942,0
53948,0
53954,0
53960,0
53966,0
53972,0
53978,0
53984,0
54000,0
54006,0
54012,0
54018,0
54024,0
54030,0
54036,0
54042,0
54048,0
54054,0
54060,0
54066,0
54072,0
54078,0
54084,0
54100,0
54106,0
54112,0
54118,0
54124,0
54130,0
54136,0
54142,0
54148,0
54154,0
54160,0
54166,0
54172,0
54178,0
54184,0
54200,0
54206,0
54212,0
54218,0
54224,0
54230,0
54236,0
54242,0
54248,0
54254,0
54260,0
54266,0
54272,0
54278,0
54284,0
54300,0
54306,0
54312,0
54318,0
54324,0
54330,0
54336,0
54342,0
54348,0
54354,0
54360,0
54366,0
54372,0
54378,0
54384,0
54400,0
54406,0
54412,0
54418,0
54424,0
54430,0
54436,0
54442,0
54448,0
54454,0
54460,0
54466,0
54472,0
54478,0
54484,0
54500,0
54506,0
54512,0
54518,0
54524,0
54530,0
54536,0
54542,0
54548,0
54554,0
54560,0
54566,0
54572,0
54578,0
54584,0
54600,0
54606,0
54612,0
54618,0
54624,0
54630,0
54636,0
54642,0
54648,0
54654,0
54660,0
54666,0
54672,0
54678,0
54684,0
54700,0
54706,0
54712,0
54718,0
54724,0
54730,0
54736,0
54742,0
54748,0
54754,0
54760,0
54766,0
54772,0
54778,0
54784,0
54800,0
54806,0
54812,0
54818,0
54824,0
54830,0
54836,0
54842,0
54848,0
54854,0
54860,1
54866,0
54872,0
54878,0
54884,0
54900,0
54906,0
54912,0
54918,0
54924,0
54930,0
54936,0
54942,0
54948,0
54954,0
54960,0
54966,0
54972,0
54978,0
54984,0
55000,0
55006,0
55012,0
55018,0
55024,0
55030,0
55036,0
55042,0
55048,0
55054,0
55060,0
55066,0
55072,0
55078,0
55084,0
55100,0
55106,0
55112,0
55118,0
55124,0
55130,0
55136,0
55142,0
55148,0
55154,0
55160,0
55166,0
55172,0
55178,0
55184,0
55200,0
55206,0
55212,0
55218,0
55224,0
55230,0
55236,0
55242,0
55248,0
55254,0
55260,0
55266,0
55272,0
55278,0
55284,0
55300,0
55306,0
55312,0
55318,1
55324,0
55330,0
55336,0
55342,0
55348,0
55354,0
55360,0
55366,0
55372,0
55378,0
55384,0
55400,0
55406,0
55412,0
55418,0
55424,0
55430,0
55436,0
55442,0
55448,0
55454,0
55460,0
55466,0
55472,0
55478,0
55484,0
55500,0
55506,0
55512,0
55518,0
55524,0
55530,0
55536,0
55542,0
55548,0
55554,0
55560,0
55566,0
55572,0
55578,0
55584,0
55600,0
55606,0
55612,0
55618,0
55624,0
55630,0
55636,0
55642,0
55648,0
55654,0
55660,0
55666,0
55672,0
55678,0
55684,0
55700,0
55706,0
55712,0
55718,0
55724,0
55730,0
55736,0
55742,0
55748,0
55754,0
55760,0
55766,0
55772,0
55778,0
55784,0
55800,0
55806,0
55812,0
55818,0
55824,0
55830,0
55836,0
55842,0
55848,0
55854,0
55860,0
55866,0
55872,0
55878,0
55884,0
55900,0
55906,0
55912,0
55918,0
55924,0
55930,0
55936,0
55942,0
55948,0
55954,0
55960,0
55966,0
55972,0
55978,0
55984,0
56000,0
56006,0
56012,0
56018,0
56024,0
56030,0
56036,0
56042,0
56048,0
56054,0
56060,0
56066,0
56072,0
56078,0
56084,0
56100,0
56106,0
56112,0
56118,0
56124,0
56130,0
56136,0
56142,0
